provider,mode,w,budget,found,expansions,closed,cost,optimal,suboptimality,nonfinite,suite,world_index
euclid,focal,1.1,140,True,129,129,1.8226433341941777,1.7800782277385765,1.0239119302693096,0,C_hard_maze,2
euclid,astar,,152,True,129,129,1.7800782277385767,1.7800782277385765,1.0000000000000002,0,C_hard_maze,2
euclid,focal,1.0,152,True,129,129,1.7800782277385767,1.7800782277385765,1.0000000000000002,0,C_hard_maze,2
euclid,focal,1.1,152,True,129,129,1.8226433341941777,1.7800782277385765,1.0239119302693096,0,C_hard_maze,2
oracle,astar,,140,True,19,19,1.7800782277385767,1.7800782277385765,1.0000000000000002,0,C_hard_maze,2
oracle,focal,1.0,140,True,129,129,1.7800782277385767,1.7800782277385765,1.0000000000000002,0,C_hard_maze,2
oracle,focal,1.1,140,True,130,130,1.805964522960943,1.7800782277385765,1.0145422233804031,0,C_hard_maze,2
oracle,astar,,152,True,19,19,1.7800782277385767,1.7800782277385765,1.0000000000000002,0,C_hard_maze,2
oracle,focal,1.0,152,True,129,129,1.7800782277385767,1.7800782277385765,1.0000000000000002,0,C_hard_maze,2
oracle,focal,1.1,152,True,130,130,1.805964522960943,1.7800782277385765,1.0145422233804031,0,C_hard_maze,2
scalar_hrm,astar,,140,True,52,52,2.031905416899435,1.7800782277385765,1.1414697316312787,0,C_hard_maze,2
scalar_hrm,focal,1.0,140,True,129,129,1.7800782277385767,1.7800782277385765,1.0000000000000002,0,C_hard_maze,2
scalar_hrm,focal,1.1,140,True,122,122,1.7958395891202832,1.7800782277385765,1.008854308274828,0,C_hard_maze,2
scalar_hrm,astar,,152,True,52,52,2.031905416899435,1.7800782277385765,1.1414697316312787,0,C_hard_maze,2
scalar_hrm,focal,1.0,152,True,129,129,1.7800782277385767,1.7800782277385765,1.0000000000000002,0,C_hard_maze,2
scalar_hrm,focal,1.1,152,True,122,122,1.7958395891202832,1.7800782277385765,1.008854308274828,0,C_hard_maze,2
scalar_onlstm,astar,,140,True,49,49,2.12731729968856,1.7800782277385765,1.1950695573593517,0,C_hard_maze,2
scalar_onlstm,focal,1.0,140,True,129,129,1.7800782277385767,1.7800782277385765,1.0000000000000002,0,C_hard_maze,2
scalar_onlstm,focal,1.1,140,True,130,130,1.8740542296237621,1.7800782277385765,1.0527931865132543,0,C_hard_maze,2
scalar_onlstm,astar,,152,True,49,49,2.12731729968856,1.7800782277385765,1.1950695573593517,0,C_hard_maze,2
scalar_onlstm,focal,1.0,152,True,129,129,1.7800782277385767,1.7800782277385765,1.0000000000000002,0,C_hard_maze,2
scalar_onlstm,focal,1.1,152,True,130,130,1.8740542296237621,1.7800782277385765,1.0527931865132543,0,C_hard_maze,2
field_unet,astar,,140,True,59,59,1.822473821460452,1.7800782277385765,1.0238167025815124,0,C_hard_maze,2
field_unet,focal,1.0,140,True,129,129,1.7800782277385767,1.7800782277385765,1.0000000000000002,0,C_hard_maze,2
field_unet,focal,1.1,140,True,131,131,1.8308407511849136,1.7800782277385765,1.028517018328361,0,C_hard_maze,2
field_unet,astar,,152,True,59,59,1.822473821460452,1.7800782277385765,1.0238167025815124,0,C_hard_maze,2
field_unet,focal,1.0,152,True,129,129,1.7800782277385767,1.7800782277385765,1.0000000000000002,0,C_hard_maze,2
field_unet,focal,1.1,152,True,131,131,1.8308407511849136,1.7800782277385765,1.028517018328361,0,C_hard_maze,2
field_onlstm,astar,,140,True,58,58,1.805964522960943,1.7800782277385765,1.0145422233804031,0,C_hard_maze,2
field_onlstm,focal,1.0,140,True,129,129,1.7800782277385767,1.7800782277385765,1.0000000000000002,0,C_hard_maze,2
field_onlstm,focal,1.1,140,True,130,130,1.8068819728124712,1.7800782277385765,1.0150576219944818,0,C_hard_maze,2
field_onlstm,astar,,152,True,58,58,1.805964522960943,1.7800782277385765,1.0145422233804031,0,C_hard_maze,2
field_onlstm,focal,1.0,152,True,129,129,1.7800782277385767,1.7800782277385765,1.0000000000000002,0,C_hard_maze,2
field_onlstm,focal,1.1,152,True,130,130,1.8068819728124712,1.7800782277385765,1.0150576219944818,0,C_hard_maze,2
field_hrm,astar,,140,True,56,56,1.7958395891202832,1.7800782277385765,1.008854308274828,0,C_hard_maze,2
field_hrm,focal,1.0,140,True,129,129,1.7800782277385767,1.7800782277385765,1.0000000000000002,0,C_hard_maze,2
field_hrm,focal,1.1,140,True,130,130,1.8068819728124712,1.7800782277385765,1.0150576219944818,0,C_hard_maze,2
field_hrm,astar,,152,True,56,56,1.7958395891202832,1.7800782277385765,1.008854308274828,0,C_hard_maze,2
field_hrm,focal,1.0,152,True,129,129,1.7800782277385767,1.7800782277385765,1.0000000000000002,0,C_hard_maze,2
field_hrm,focal,1.1,152,True,130,130,1.8068819728124712,1.7800782277385765,1.0150576219944818,0,C_hard_maze,2
euclid,astar,,140,False,140,140,nan,2.608639610698153,nan,0,C_hard_maze,3
euclid,focal,1.0,140,False,140,140,nan,2.608639610698153,nan,0,C_hard_maze,3
euclid,focal,1.1,140,False,140,140,nan,2.608639610698153,nan,0,C_hard_maze,3
euclid,astar,,152,True,149,149,2.6086396106981526,2.608639610698153,0.9999999999999998,0,C_hard_maze,3
euclid,focal,1.0,152,True,149,149,2.6086396106981526,2.608639610698153,0.9999999999999998,0,C_hard_maze,3
euclid,focal,1.1,152,True,147,147,2.629659803307616,2.608639610698153,1.0080579136049526,0,C_hard_maze,3
oracle,astar,,140,True,29,29,2.6086396106981526,2.608639610698153,0.9999999999999998,0,C_hard_maze,3
oracle,focal,1.0,140,False,140,140,nan,2.608639610698153,nan,0,C_hard_maze,3
oracle,focal,1.1,140,False,140,140,nan,2.608639610698153,nan,0,C_hard_maze,3
oracle,astar,,152,True,29,29,2.6086396106981526,2.608639610698153,0.9999999999999998,0,C_hard_maze,3
oracle,focal,1.0,152,True,149,149,2.6086396106981526,2.608639610698153,0.9999999999999998,0,C_hard_maze,3
oracle,focal,1.1,152,True,147,147,2.664876765358576,2.608639610698153,1.021558039075153,0,C_hard_maze,3
scalar_hrm,astar,,140,True,100,100,2.6829240913871786,2.608639610698153,1.028476329342076,0,C_hard_maze,3
scalar_hrm,focal,1.0,140,False,140,140,nan,2.608639610698153,nan,0,C_hard_maze,3
scalar_hrm,focal,1.1,140,True,137,137,2.659837796970214,2.608639610698153,1.019626393029568,0,C_hard_maze,3
scalar_hrm,astar,,152,True,100,100,2.6829240913871786,2.608639610698153,1.028476329342076,0,C_hard_maze,3
scalar_hrm,focal,1.0,152,True,149,149,2.6086396106981526,2.608639610698153,0.9999999999999998,0,C_hard_maze,3
scalar_hrm,focal,1.1,152,True,137,137,2.659837796970214,2.608639610698153,1.019626393029568,0,C_hard_maze,3
scalar_onlstm,astar,,140,True,113,113,2.6174314382707555,2.608639610698153,1.003370272971608,0,C_hard_maze,3
scalar_onlstm,focal,1.0,140,False,140,140,nan,2.608639610698153,nan,0,C_hard_maze,3
scalar_onlstm,focal,1.1,140,False,140,140,nan,2.608639610698153,nan,0,C_hard_maze,3
scalar_onlstm,astar,,152,True,113,113,2.6174314382707555,2.608639610698153,1.003370272971608,0,C_hard_maze,3
scalar_onlstm,focal,1.0,152,True,149,149,2.6086396106981526,2.608639610698153,0.9999999999999998,0,C_hard_maze,3
scalar_onlstm,focal,1.1,152,True,145,145,2.664323712322129,2.608639610698153,1.0213460308567013,0,C_hard_maze,3
field_unet,astar,,140,True,127,127,2.621601712919012,2.608639610698153,1.0049689125963206,0,C_hard_maze,3
field_unet,focal,1.0,140,False,140,140,nan,2.608639610698153,nan,0,C_hard_maze,3
field_unet,focal,1.1,140,False,140,140,nan,2.608639610698153,nan,0,C_hard_maze,3
field_unet,astar,,152,True,127,127,2.621601712919012,2.608639610698153,1.0049689125963206,0,C_hard_maze,3
field_unet,focal,1.0,152,True,149,149,2.6086396106981526,2.608639610698153,0.9999999999999998,0,C_hard_maze,3
field_unet,focal,1.1,152,True,147,147,2.7006567116311695,2.608639610698153,1.0352739797999118,0,C_hard_maze,3
field_onlstm,astar,,140,True,124,124,2.701613235003868,2.608639610698153,1.0356406549699029,0,C_hard_maze,3
field_onlstm,focal,1.0,140,False,140,140,nan,2.608639610698153,nan,0,C_hard_maze,3
field_onlstm,focal,1.1,140,True,137,137,2.6378517387976474,2.608639610698153,1.011198223004701,0,C_hard_maze,3
field_onlstm,astar,,152,True,124,124,2.701613235003868,2.608639610698153,1.0356406549699029,0,C_hard_maze,3
field_onlstm,focal,1.0,152,True,149,149,2.6086396106981526,2.608639610698153,0.9999999999999998,0,C_hard_maze,3
field_onlstm,focal,1.1,152,True,137,137,2.6378517387976474,2.608639610698153,1.011198223004701,0,C_hard_maze,3
field_hrm,astar,,140,True,123,123,2.6086396106981526,2.608639610698153,0.9999999999999998,0,C_hard_maze,3
field_hrm,focal,1.0,140,False,140,140,nan,2.608639610698153,nan,0,C_hard_maze,3
field_hrm,focal,1.1,140,False,140,140,nan,2.608639610698153,nan,0,C_hard_maze,3
field_hrm,astar,,152,True,123,123,2.6086396106981526,2.608639610698153,0.9999999999999998,0,C_hard_maze,3
field_hrm,focal,1.0,152,True,149,149,2.6086396106981526,2.608639610698153,0.9999999999999998,0,C_hard_maze,3
field_hrm,focal,1.1,152,True,146,146,2.642334797234575,2.608639610698153,1.0129167656575622,0,C_hard_maze,3
euclid,astar,,140,True,136,136,1.8715925405995628,1.8715925405995633,0.9999999999999998,0,C_hard_maze,4
euclid,focal,1.0,140,True,136,136,1.8715925405995628,1.8715925405995633,0.9999999999999998,0,C_hard_maze,4
euclid,focal,1.1,140,True,135,135,1.948811981932591,1.8715925405995633,1.0412586819288618,0,C_hard_maze,4
euclid,astar,,152,True,136,136,1.8715925405995628,1.8715925405995633,0.9999999999999998,0,C_hard_maze,4
euclid,focal,1.0,152,True,136,136,1.8715925405995628,1.8715925405995633,0.9999999999999998,0,C_hard_maze,4
euclid,focal,1.1,152,True,135,135,1.948811981932591,1.8715925405995633,1.0412586819288618,0,C_hard_maze,4
oracle,astar,,140,True,21,21,1.8715925405995628,1.8715925405995633,0.9999999999999998,0,C_hard_maze,4
oracle,focal,1.0,140,True,136,136,1.8715925405995628,1.8715925405995633,0.9999999999999998,0,C_hard_maze,4
oracle,focal,1.1,140,True,126,126,1.8919983523292574,1.8715925405995633,1.0109029135813703,0,C_hard_maze,4
oracle,astar,,152,True,21,21,1.8715925405995628,1.8715925405995633,0.9999999999999998,0,C_hard_maze,4
oracle,focal,1.0,152,True,136,136,1.8715925405995628,1.8715925405995633,0.9999999999999998,0,C_hard_maze,4
oracle,focal,1.1,152,True,126,126,1.8919983523292574,1.8715925405995633,1.0109029135813703,0,C_hard_maze,4
scalar_hrm,astar,,140,True,65,65,1.8788836431250937,1.8715925405995633,1.0038956676559496,0,C_hard_maze,4
scalar_hrm,focal,1.0,140,True,136,136,1.8715925405995628,1.8715925405995633,0.9999999999999998,0,C_hard_maze,4
scalar_hrm,focal,1.1,140,True,126,126,1.901070673620647,1.8715925405995633,1.0157502941380823,0,C_hard_maze,4
scalar_hrm,astar,,152,True,65,65,1.8788836431250937,1.8715925405995633,1.0038956676559496,0,C_hard_maze,4
scalar_hrm,focal,1.0,152,True,136,136,1.8715925405995628,1.8715925405995633,0.9999999999999998,0,C_hard_maze,4
scalar_hrm,focal,1.1,152,True,126,126,1.901070673620647,1.8715925405995633,1.0157502941380823,0,C_hard_maze,4
scalar_onlstm,astar,,140,True,65,65,1.9305707204339637,1.8715925405995633,1.0315122969102595,0,C_hard_maze,4
scalar_onlstm,focal,1.0,140,True,136,136,1.8715925405995628,1.8715925405995633,0.9999999999999998,0,C_hard_maze,4
scalar_onlstm,focal,1.1,140,True,133,133,1.931812536214642,1.8715925405995633,1.0321758044599747,0,C_hard_maze,4
scalar_onlstm,astar,,152,True,65,65,1.9305707204339637,1.8715925405995633,1.0315122969102595,0,C_hard_maze,4
scalar_onlstm,focal,1.0,152,True,136,136,1.8715925405995628,1.8715925405995633,0.9999999999999998,0,C_hard_maze,4
scalar_onlstm,focal,1.1,152,True,133,133,1.931812536214642,1.8715925405995633,1.0321758044599747,0,C_hard_maze,4
field_unet,astar,,140,True,71,71,1.8716197256719405,1.8715925405995633,1.0000145251019052,0,C_hard_maze,4
field_unet,focal,1.0,140,True,136,136,1.8715925405995628,1.8715925405995633,0.9999999999999998,0,C_hard_maze,4
field_unet,focal,1.1,140,True,126,126,1.8919983523292574,1.8715925405995633,1.0109029135813703,0,C_hard_maze,4
field_unet,astar,,152,True,71,71,1.8716197256719405,1.8715925405995633,1.0000145251019052,0,C_hard_maze,4
field_unet,focal,1.0,152,True,136,136,1.8715925405995628,1.8715925405995633,0.9999999999999998,0,C_hard_maze,4
field_unet,focal,1.1,152,True,126,126,1.8919983523292574,1.8715925405995633,1.0109029135813703,0,C_hard_maze,4
field_onlstm,astar,,140,True,62,62,1.9776432281305079,1.8715925405995633,1.0566633416357663,0,C_hard_maze,4
field_onlstm,focal,1.0,140,True,136,136,1.8715925405995628,1.8715925405995633,0.9999999999999998,0,C_hard_maze,4
field_onlstm,focal,1.1,140,True,126,126,1.8919983523292574,1.8715925405995633,1.0109029135813703,0,C_hard_maze,4
field_onlstm,astar,,152,True,62,62,1.9776432281305079,1.8715925405995633,1.0566633416357663,0,C_hard_maze,4
field_onlstm,focal,1.0,152,True,136,136,1.8715925405995628,1.8715925405995633,0.9999999999999998,0,C_hard_maze,4
field_onlstm,focal,1.1,152,True,126,126,1.8919983523292574,1.8715925405995633,1.0109029135813703,0,C_hard_maze,4
field_hrm,astar,,140,True,75,75,1.8793883420836992,1.8715925405995633,1.0041653304953002,0,C_hard_maze,4
field_hrm,focal,1.0,140,True,136,136,1.8715925405995628,1.8715925405995633,0.9999999999999998,0,C_hard_maze,4
field_hrm,focal,1.1,140,True,126,126,1.8919983523292574,1.8715925405995633,1.0109029135813703,0,C_hard_maze,4
field_hrm,astar,,152,True,75,75,1.8793883420836992,1.8715925405995633,1.0041653304953002,0,C_hard_maze,4
field_hrm,focal,1.0,152,True,136,136,1.8715925405995628,1.8715925405995633,0.9999999999999998,0,C_hard_maze,4
field_hrm,focal,1.1,152,True,126,126,1.8919983523292574,1.8715925405995633,1.0109029135813703,0,C_hard_maze,4
euclid,astar,,140,False,140,140,nan,1.8565295038523226,nan,0,C_hard_maze,5
euclid,focal,1.0,140,False,140,140,nan,1.8565295038523226,nan,0,C_hard_maze,5
euclid,focal,1.1,140,True,124,124,1.856532641163685,1.8565295038523226,1.0000016898796147,0,C_hard_maze,5
euclid,astar,,152,True,141,141,1.8565295038523226,1.8565295038523226,1.0,0,C_hard_maze,5
euclid,focal,1.0,152,True,141,141,1.8565295038523226,1.8565295038523226,1.0,0,C_hard_maze,5
euclid,focal,1.1,152,True,124,124,1.856532641163685,1.8565295038523226,1.0000016898796147,0,C_hard_maze,5
oracle,astar,,140,True,20,20,1.8565295038523226,1.8565295038523226,1.0,0,C_hard_maze,5
oracle,focal,1.0,140,False,140,140,nan,1.8565295038523226,nan,0,C_hard_maze,5
oracle,focal,1.1,140,True,127,127,1.856532641163685,1.8565295038523226,1.0000016898796147,0,C_hard_maze,5
oracle,astar,,152,True,20,20,1.8565295038523226,1.8565295038523226,1.0,0,C_hard_maze,5
oracle,focal,1.0,152,True,141,141,1.8565295038523226,1.8565295038523226,1.0,0,C_hard_maze,5
oracle,focal,1.1,152,True,127,127,1.856532641163685,1.8565295038523226,1.0000016898796147,0,C_hard_maze,5
scalar_hrm,astar,,140,True,58,58,1.856532641163685,1.8565295038523226,1.0000016898796147,0,C_hard_maze,5
scalar_hrm,focal,1.0,140,False,140,140,nan,1.8565295038523226,nan,0,C_hard_maze,5
scalar_hrm,focal,1.1,140,True,124,124,1.856532641163685,1.8565295038523226,1.0000016898796147,0,C_hard_maze,5
scalar_hrm,astar,,152,True,58,58,1.856532641163685,1.8565295038523226,1.0000016898796147,0,C_hard_maze,5
scalar_hrm,focal,1.0,152,True,141,141,1.8565295038523226,1.8565295038523226,1.0,0,C_hard_maze,5
scalar_hrm,focal,1.1,152,True,124,124,1.856532641163685,1.8565295038523226,1.0000016898796147,0,C_hard_maze,5
scalar_onlstm,astar,,140,True,51,51,1.9546877455647074,1.8565295038523226,1.052871899697099,0,C_hard_maze,5
scalar_onlstm,focal,1.0,140,False,140,140,nan,1.8565295038523226,nan,0,C_hard_maze,5
scalar_onlstm,focal,1.1,140,True,132,132,1.856532641163685,1.8565295038523226,1.0000016898796147,0,C_hard_maze,5
scalar_onlstm,astar,,152,True,51,51,1.9546877455647074,1.8565295038523226,1.052871899697099,0,C_hard_maze,5
scalar_onlstm,focal,1.0,152,True,141,141,1.8565295038523226,1.8565295038523226,1.0,0,C_hard_maze,5
scalar_onlstm,focal,1.1,152,True,132,132,1.856532641163685,1.8565295038523226,1.0000016898796147,0,C_hard_maze,5
field_unet,astar,,140,True,87,87,1.9296646929881256,1.8565295038523226,1.0393934968359224,0,C_hard_maze,5
field_unet,focal,1.0,140,False,140,140,nan,1.8565295038523226,nan,0,C_hard_maze,5
field_unet,focal,1.1,140,True,124,124,1.856532641163685,1.8565295038523226,1.0000016898796147,0,C_hard_maze,5
field_unet,astar,,152,True,87,87,1.9296646929881256,1.8565295038523226,1.0393934968359224,0,C_hard_maze,5
field_unet,focal,1.0,152,True,141,141,1.8565295038523226,1.8565295038523226,1.0,0,C_hard_maze,5
field_unet,focal,1.1,152,True,124,124,1.856532641163685,1.8565295038523226,1.0000016898796147,0,C_hard_maze,5
field_onlstm,astar,,140,True,64,64,1.856532641163685,1.8565295038523226,1.0000016898796147,0,C_hard_maze,5
field_onlstm,focal,1.0,140,False,140,140,nan,1.8565295038523226,nan,0,C_hard_maze,5
field_onlstm,focal,1.1,140,True,131,131,1.8711847963582346,1.8565295038523226,1.0078939184513374,0,C_hard_maze,5
field_onlstm,astar,,152,True,64,64,1.856532641163685,1.8565295038523226,1.0000016898796147,0,C_hard_maze,5
field_onlstm,focal,1.0,152,True,141,141,1.8565295038523226,1.8565295038523226,1.0,0,C_hard_maze,5
field_onlstm,focal,1.1,152,True,131,131,1.8711847963582346,1.8565295038523226,1.0078939184513374,0,C_hard_maze,5
field_hrm,astar,,140,True,74,74,1.8718545854672877,1.8565295038523226,1.0082546932775187,0,C_hard_maze,5
field_hrm,focal,1.0,140,False,140,140,nan,1.8565295038523226,nan,0,C_hard_maze,5
